bag,absolute_time,relative_sec,source_node,source_topic,event_category,candidate_type,goal_x,goal_y,decision,direct_reason,clearance_m,required_clearance_m,progress_m,alignment,path_length_m,score,outcome
23july1.bag,2026-07-23T21:17:38.775+05:30,34.452,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,-1.3,8.38,rejected,"Rejected frontier (-1.30, 8.38): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.776+05:30,34.453,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,-1.65,8.18,rejected,"Rejected frontier (-1.65, 8.18): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.777+05:30,34.454,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.05,8.38,rejected,"Rejected frontier (8.05, 8.38): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.778+05:30,34.454,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,7.75,7.98,rejected,"Rejected frontier (7.75, 7.98): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.778+05:30,34.455,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,7.85,8.03,rejected,"Rejected frontier (7.85, 8.03): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.779+05:30,34.455,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,7.85,8.08,rejected,"Rejected frontier (7.85, 8.08): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.779+05:30,34.456,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.0,8.08,rejected,"Rejected frontier (8.00, 8.08): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.780+05:30,34.456,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.1,8.13,rejected,"Rejected frontier (8.10, 8.13): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.780+05:30,34.457,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,7.75,8.18,rejected,"Rejected frontier (7.75, 8.18): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.780+05:30,34.457,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.15,8.18,rejected,"Rejected frontier (8.15, 8.18): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.781+05:30,34.458,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,7.8,8.23,rejected,"Rejected frontier (7.80, 8.23): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.781+05:30,34.458,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.75,9.53,rejected,"Rejected frontier (8.75, 9.53): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.782+05:30,34.459,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.8,9.58,rejected,"Rejected frontier (8.80, 9.58): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.783+05:30,34.459,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.2,9.78,rejected,"Rejected frontier (9.20, 9.78): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.783+05:30,34.46,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.15,10.88,rejected,"Rejected frontier (10.15, 10.88): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.784+05:30,34.461,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.35,10.28,rejected,"Rejected frontier (9.35, 10.28): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.784+05:30,34.461,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.4,10.33,rejected,"Rejected frontier (9.40, 10.33): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.785+05:30,34.462,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.2,11.08,rejected,"Rejected frontier (10.20, 11.08): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.787+05:30,34.463,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,4.65,11.08,rejected,"Rejected frontier (4.65, 11.08): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.788+05:30,34.464,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,4.85,12.48,rejected,"Rejected frontier (4.85, 12.48): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.789+05:30,34.465,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,5.2,12.53,rejected,"Rejected frontier (5.20, 12.53): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.790+05:30,34.466,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,12.25,13.03,rejected,"Rejected frontier (12.25, 13.03): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.791+05:30,34.467,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,12.15,12.98,rejected,"Rejected frontier (12.15, 12.98): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.792+05:30,34.468,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,11.25,13.03,rejected,"Rejected frontier (11.25, 13.03): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.792+05:30,34.469,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,11.25,12.88,rejected,"Rejected frontier (11.25, 12.88): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.793+05:30,34.469,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,11.3,12.93,rejected,"Rejected frontier (11.30, 12.93): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.793+05:30,34.47,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,11.75,13.08,rejected,"Rejected frontier (11.75, 13.08): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.794+05:30,34.471,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,11.8,13.13,rejected,"Rejected frontier (11.80, 13.13): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.795+05:30,34.472,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.75,13.43,rejected,"Rejected frontier (10.75, 13.43): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.796+05:30,34.472,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,11.5,13.38,rejected,"Rejected frontier (11.50, 13.38): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.796+05:30,34.473,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,11.7,13.43,rejected,"Rejected frontier (11.70, 13.43): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.797+05:30,34.474,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.55,18.43,rejected,"Rejected frontier (8.55, 18.43): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.798+05:30,34.474,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.55,18.48,rejected,"Rejected frontier (8.55, 18.48): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:38.953+05:30,34.629,target_explorer_node,/rosout,goal_dispatch,final_or_frontier,6.0,20.18,dispatched,"Sending NavigateToPose goal (6.00, 20.18): progress=5.99 m alignment=0.985 path=6.22 m score=6.349.",,,5.99,0.985,6.22,6.349,
23july1.bag,2026-07-23T21:17:38.957+05:30,34.634,target_explorer_node,/rosout,nav2_acceptance,,6.0,20.18,accepted,"Nav2 accepted goal (6.00, 20.18).",,,,,,,
23july1.bag,2026-07-23T21:17:48.665+05:30,44.341,target_explorer_node,/rosout,action_result,,6.0,20.18,succeeded,"NavigateToPose succeeded for (6.00, 20.18).",,,,,,,SUCCEEDED
23july1.bag,2026-07-23T21:17:48.780+05:30,44.457,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,-1.39,8.33,rejected,"Rejected frontier (-1.39, 8.33): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.782+05:30,44.458,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.01,7.28,rejected,"Rejected frontier (8.01, 7.28): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.782+05:30,44.459,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.06,7.33,rejected,"Rejected frontier (8.06, 7.33): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.783+05:30,44.46,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.11,8.43,rejected,"Rejected frontier (8.11, 8.43): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.784+05:30,44.461,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,7.76,7.98,rejected,"Rejected frontier (7.76, 7.98): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.785+05:30,44.461,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,7.86,8.03,rejected,"Rejected frontier (7.86, 8.03): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.785+05:30,44.462,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,7.86,8.08,rejected,"Rejected frontier (7.86, 8.08): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.785+05:30,44.462,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.01,8.08,rejected,"Rejected frontier (8.01, 8.08): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.786+05:30,44.463,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,7.81,8.23,rejected,"Rejected frontier (7.81, 8.23): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.787+05:30,44.463,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.26,8.33,rejected,"Rejected frontier (8.26, 8.33): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.787+05:30,44.464,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.71,9.53,rejected,"Rejected frontier (8.71, 9.53): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.787+05:30,44.464,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.76,9.58,rejected,"Rejected frontier (8.76, 9.58): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.788+05:30,44.465,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.16,9.78,rejected,"Rejected frontier (9.16, 9.78): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.789+05:30,44.465,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.06,10.78,rejected,"Rejected frontier (10.06, 10.78): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.789+05:30,44.466,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.36,10.28,rejected,"Rejected frontier (9.36, 10.28): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.790+05:30,44.466,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.21,11.08,rejected,"Rejected frontier (10.21, 11.08): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.790+05:30,44.467,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,4.66,11.13,rejected,"Rejected frontier (4.66, 11.13): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.791+05:30,44.468,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,4.66,11.18,rejected,"Rejected frontier (4.66, 11.18): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.792+05:30,44.468,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,4.71,11.53,rejected,"Rejected frontier (4.71, 11.53): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.792+05:30,44.469,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,4.76,11.58,rejected,"Rejected frontier (4.76, 11.58): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.793+05:30,44.469,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,4.86,12.63,rejected,"Rejected frontier (4.86, 12.63): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.793+05:30,44.47,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,4.81,11.68,rejected,"Rejected frontier (4.81, 11.68): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.794+05:30,44.47,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,4.86,12.48,rejected,"Rejected frontier (4.86, 12.48): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.794+05:30,44.471,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,5.31,12.58,rejected,"Rejected frontier (5.31, 12.58): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.795+05:30,44.472,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,12.21,13.03,rejected,"Rejected frontier (12.21, 13.03): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.796+05:30,44.472,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,11.26,12.88,rejected,"Rejected frontier (11.26, 12.88): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.797+05:30,44.473,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,11.31,13.08,rejected,"Rejected frontier (11.31, 13.08): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.797+05:30,44.474,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,11.76,13.08,rejected,"Rejected frontier (11.76, 13.08): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.798+05:30,44.475,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.76,13.48,rejected,"Rejected frontier (10.76, 13.48): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.799+05:30,44.475,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,11.46,13.33,rejected,"Rejected frontier (11.46, 13.33): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.799+05:30,44.476,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,11.51,13.53,rejected,"Rejected frontier (11.51, 13.53): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.800+05:30,44.476,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.81,17.13,rejected,"Rejected frontier (9.81, 17.13): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.800+05:30,44.477,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,10.01,16.03,rejected,"Rejected frontier (10.01, 16.03): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.800+05:30,44.477,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.91,16.18,rejected,"Rejected frontier (9.91, 16.18): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.801+05:30,44.478,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,9.86,17.08,rejected,"Rejected frontier (9.86, 17.08): endpoint clearance 0.08 m is below required 0.10 m.",0.08,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.802+05:30,44.479,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.61,19.33,rejected,"Rejected frontier (8.61, 19.33): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.802+05:30,44.479,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.91,17.93,rejected,"Rejected frontier (8.91, 17.93): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.803+05:30,44.48,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,8.11,19.33,rejected,"Rejected frontier (8.11, 19.33): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.804+05:30,44.481,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,2.81,21.23,rejected,"Rejected frontier (2.81, 21.23): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.805+05:30,44.482,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,2.46,21.73,rejected,"Rejected frontier (2.46, 21.73): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.806+05:30,44.482,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,5.61,21.83,rejected,"Rejected frontier (5.61, 21.83): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.807+05:30,44.483,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,7.91,22.38,rejected,"Rejected frontier (7.91, 22.38): endpoint clearance 0.03 m is below required 0.10 m.",0.03,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.807+05:30,44.484,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,7.71,22.48,rejected,"Rejected frontier (7.71, 22.48): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.808+05:30,44.485,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,-2.14,23.58,rejected,"Rejected frontier (-2.14, 23.58): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.809+05:30,44.485,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,7.31,23.88,rejected,"Rejected frontier (7.31, 23.88): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
23july1.bag,2026-07-23T21:17:48.809+05:30,44.486,target_explorer_node,/rosout,endpoint_clearance_rejection,frontier,5.81,24.48,rejected,"Rejected frontier (5.81, 24.48): endpoint clearance 0.04 m is below required 0.10 m.",0.04,0.1,,,,,
