bag,relative_sec,level,message
25july1.bag,3.59300572,30,"Rejected frontier (1.91, 11.32): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=25, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=276)."
25july1.bag,3.679294682,30,"Rejected frontier (-3.29, 15.77): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=24, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=277)."
25july1.bag,3.750209197,30,"Rejected frontier (-4.34, 16.77): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,3.821992113,30,"Rejected frontier (-4.19, 16.37): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,3.928596805,30,"Rejected frontier (-4.14, 16.02): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,3.997687721,30,"Rejected frontier (-4.49, 15.42): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,4.065826336,30,"Rejected frontier (-5.34, 15.82): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,4.135736019,30,"Rejected frontier (-5.14, 15.27): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=3, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=298)."
25july1.bag,4.214289094,30,"Rejected frontier (-4.34, 14.47): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=14, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=287)."
25july1.bag,4.310981957,30,"Rejected frontier (-5.24, 15.12): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=34, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=267)."
25july1.bag,4.411202846,30,"Rejected frontier (-4.14, 13.97): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=47, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=254)."
25july1.bag,4.525291019,30,"Rejected frontier (-5.59, 14.72): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=56, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=245)."
25july1.bag,4.591761792,30,"Rejected frontier (-6.29, 14.92): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,4.659677328,30,"Rejected frontier (-6.09, 14.27): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,4.731700351,30,"Rejected frontier (-5.29, 12.72): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,4.797069767,30,"Rejected frontier (-5.99, 13.07): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,4.932588462,30,"Rejected frontier (-5.39, 12.47): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=38, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=263)."
25july1.bag,4.997290612,30,"Rejected frontier (-6.59, 13.52): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,5.082950799,30,"Rejected frontier (-5.59, 12.32): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=33, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=268)."
25july1.bag,5.260832424,30,"Rejected frontier (-4.99, 11.22): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=166, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=135)."
25july1.bag,5.450297892,30,"Rejected frontier (-5.19, 11.07): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=176, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=125)."
25july1.bag,5.450776478,20,Nav2 found no reachable safe frontier candidate.
25july1.bag,6.583477745,30,"Rejected frontier (5.71, 12.17): endpoint clearance 0.03 m is below required 0.10 m."
25july1.bag,6.585149112,30,"Rejected frontier (7.36, 12.12): endpoint clearance 0.08 m is below required 0.10 m."
25july1.bag,6.586438197,30,"Rejected frontier (7.81, 12.17): endpoint clearance 0.08 m is below required 0.10 m."
25july1.bag,6.588966794,30,"Rejected frontier (5.21, 13.37): endpoint clearance 0.03 m is below required 0.10 m."
25july1.bag,6.589883647,30,"Rejected frontier (5.61, 15.22): endpoint clearance 0.04 m is below required 0.10 m."
25july1.bag,6.591033006,30,"Rejected frontier (5.26, 15.22): endpoint clearance 0.08 m is below required 0.10 m."
25july1.bag,6.597072989,30,"Rejected frontier (4.26, 17.42): endpoint clearance 0.08 m is below required 0.10 m."
25july1.bag,6.599622215,30,"Rejected frontier (-3.69, 19.12): endpoint clearance 0.03 m is below required 0.10 m."
25july1.bag,6.601535384,30,"Rejected frontier (-3.84, 18.92): endpoint clearance 0.08 m is below required 0.10 m."
25july1.bag,6.678978209,30,"Rejected frontier (4.06, 26.72): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,6.800546744,30,"Rejected frontier (3.81, 17.62): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,6.8816185,30,"Rejected frontier (4.91, 16.52): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,6.959453085,30,"Rejected frontier (4.76, 16.12): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,7.040932,30,"Rejected frontier (4.16, 16.47): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,7.111390466,30,"Rejected frontier (5.41, 15.02): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,7.191114234,30,"Rejected frontier (3.76, 16.52): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,7.275019701,30,"Rejected frontier (3.46, 16.77): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,7.36964031,30,"Rejected frontier (4.96, 15.27): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,7.448054561,30,"Rejected frontier (3.36, 16.37): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,7.528387242,30,"Rejected frontier (3.06, 16.47): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,7.601979059,30,"Rejected frontier (7.76, 12.12): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,7.67143198,30,"Rejected frontier (4.26, 15.07): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,7.742319765,30,"Rejected frontier (7.51, 11.97): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,7.868998791,30,"Rejected frontier (3.21, 15.67): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=74, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=227)."
25july1.bag,7.952663585,30,"Rejected frontier (4.41, 14.47): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=16, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=285)."
25july1.bag,8.023643727,30,"Rejected frontier (4.06, 14.57): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,8.124075771,30,"Rejected frontier (4.61, 14.02): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=39, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=262)."
25july1.bag,8.198337259,30,"Rejected frontier (4.06, 14.42): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,8.356809735,30,"Rejected frontier (3.11, 15.27): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=119, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=182)."
25july1.bag,8.452851148,30,"Rejected frontier (7.11, 11.32): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,8.548649286,30,"Rejected frontier (6.31, 11.92): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=41, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=260)."
25july1.bag,8.612649957,30,"Rejected frontier (7.26, 11.07): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,8.698195756,30,"Rejected frontier (5.66, 12.07): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=28, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=273)."
25july1.bag,8.792798939,30,"Rejected frontier (5.91, 11.62): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=40, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=261)."
25july1.bag,8.861801236,30,"Rejected frontier (6.51, 10.57): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=8, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=293)."
25july1.bag,8.93085951,30,"Rejected frontier (-3.59, 18.77): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,9.011478426,30,"Rejected frontier (-3.79, 18.82): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,9.080933509,30,"Rejected frontier (-4.24, 18.57): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july1.bag,9.158503453,30,"Rejected frontier (-3.99, 18.32): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
